boolean_expressions,causal_judgement,date_understanding,disambiguation_qa,formal_fallacies,geometric_shapes,hyperbaton,logical_deduction_5obj,logical_deduction_7obj,logical_deduction_3obj,movie_recommendation,navigate,object_counting,penguins_in_table,reasoning_colored_obj,ruin_names,salient_translation,snarks,sports_understanding,temporal_sequences,tracking_5obj,tracking_7obj,tracking_3obj,web_of_lies,cohort,arch
1.2372179,0.40533036,1.2722456,1.1072677,0.7076124,1.3457018,1.0560408,1.1608737,1.1349801,1.6750331,1.4341676,0.5620503,1.4289708,1.3648744,2.0682218,2.3507924,1.2451075,0.82957226,0.8893174,5.1688704,0.5106114,0.6601861,0.23403746,0.23294991,Q1-2025,LlamaForCausalLM
1.4102685451507568,0.4344473481178283,1.2175958156585691,1.2678580284118652,0.4876214265823364,2.048170566558838,0.7687857151031494,1.128669500350952,1.5094499588012695,1.6950112581253052,1.5977799892425537,0.599524199962616,2.0171852111816406,1.4426474571228027,2.519094467163086,2.8124136924743652,1.7158427238464355,0.8110928535461426,1.394144058227539,3.1111838817596436,0.59699547290802,0.6729260683059692,0.2072180211544037,0.1624013930559158,Q4-2024,LlamaForCausalLM
1.2686383724212646,0.3831989169120788,1.0973637104034424,1.012973666191101,0.5728721022605896,1.4703736305236816,0.6343634128570557,0.9807448983192444,1.2029930353164673,1.396437168121338,1.370575189590454,0.5501216053962708,2.007866859436035,1.1834704875946045,2.142688512802124,2.0687074661254883,1.344433307647705,0.5830471515655518,1.1841421127319336,3.8965208530426025,0.4899856150150299,0.6779979467391968,0.1425834149122238,0.2013727724552154,Q3-2024,LlamaForCausalLM
1.2451813220977783,0.4996730089187622,1.248432993888855,1.207326054573059,0.5452970862388611,1.51210355758667,0.5312541723251343,1.302457332611084,1.3695595264434814,1.9603288173675537,1.5159671306610107,0.5088394284248352,1.408792495727539,1.2875827550888062,2.2101588249206543,2.452293157577514,1.5494399070739746,1.1034533977508545,1.3851358890533447,4.952730178833008,0.6706643104553223,0.6681218147277832,0.3888910114765167,0.3107031881809234,Q2-2024,LlamaForCausalLM
1.6410529613494873,0.4741342663764953,2.0677571296691895,1.4028133153915403,0.9350298643112184,2.8186256885528564,0.9059040546417236,1.9357095956802368,2.1953530311584473,2.9204368591308594,2.114743709564209,0.97066068649292,2.2709670066833496,1.99703049659729,3.3555657863616943,3.358604431152344,2.359624147415161,1.3486794233322144,1.2097066640853882,3.5084333419799805,0.5050840973854065,0.8046561479568481,0.1674190461635589,0.2940999865531921,Q1-2025,Qwen2ForCausalLM
1.7802952527999878,0.545967698097229,2.0024783611297607,1.3881356716156006,1.1010693311691284,2.3377645015716553,0.9422370195388794,1.9521015882492063,2.154266119003296,3.0917184352874756,1.488426923751831,1.0520046949386597,1.437135934829712,2.018037796020508,3.3076319694519043,3.290377616882324,2.1987271308898926,1.6330316066741943,1.245231032371521,3.9546194076538086,0.4330709874629974,0.904448926448822,0.3515712022781372,0.5256519913673401,Q4-2024,Qwen2ForCausalLM
0.9354773163795472,0.3767096102237701,1.1032212972640991,0.9052881598472596,0.7175281643867493,1.352259635925293,0.8508504629135132,1.121100902557373,1.1729069948196411,1.751272678375244,0.8286844491958618,0.6465384364128113,0.7934916019439697,1.0508774518966677,1.8142460584640503,2.012781858444214,1.1574740409851074,1.1821764707565308,0.9490631818771362,3.110596179962158,0.4699132740497589,0.681672990322113,0.2148388773202896,0.5011531114578247,Q3-2024,Qwen2ForCausalLM
1.271745204925537,0.4612770974636078,1.2728155851364136,1.2283806800842283,0.7623127102851868,1.164678692817688,0.7823817729949951,1.4196734428405762,1.466766119003296,2.0421345233917236,1.275650143623352,0.8718560934066772,0.9208059906959534,1.1652618646621704,2.203303813934326,2.8851027488708496,1.201324224472046,1.7534751892089844,1.345008373260498,4.016165733337402,0.6777360439300537,0.6923452019691467,0.2880110144615173,0.2807353138923645,Q2-2024,Qwen2ForCausalLM
1.4588887691497805,0.5350103378295898,2.483656167984009,1.0362770557403564,0.7913526296615601,2.137207508087158,0.9422413110733032,1.3426812887191772,1.437770128250122,2.059586763381958,2.482926845550537,0.8459813594818115,1.9363043308258057,1.8651385307312012,2.5406599044799805,2.748234272003174,1.6135356426239014,0.6217432022094727,0.9949268698692322,6.9401421546936035,0.621342658996582,0.6900398135185242,0.5690346956253052,0.1128615513443946,Q1-2025,MistralForCausalLM
0.8208472728729248,0.2940894365310669,1.4323337078094482,0.6414565443992615,0.1756215095520019,1.6377570629119873,0.4035693407058716,0.9083032608032228,1.1824325323104858,1.3022642135620115,2.401730537414551,0.6225095987319946,1.3510723114013672,1.3176857233047483,1.957837700843811,2.3964293003082275,1.4927047491073608,0.9140182733535768,0.67724609375,2.5661563873291016,0.5756427645683289,0.5200777649879456,0.14183109998703,0.2022702097892761,Q4-2024,MistralForCausalLM
